Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
Center Frequency:,1420400000.000000,Hz
Span:,2000000.000000,Hz
Resolution Bandwidth:,30000.000000,Hz
Video Bandwidth:,30000.000000,Hz
Reference Level:,-100.000000,dBm
Sweep Time:,1.000000,s
Num Points:,461
Units,Hz,dBm
No.,Frequecncy(Hz),Amplitude(dBm)
404,1421152173.913043,-1.049978867e+02
405,1421156521.739130,-1.050675354e+02
406,1421160869.565217,-1.050146561e+02
407,1421165217.391304,-1.049529495e+02
408,1421169565.217391,-1.050091324e+02
409,1421173913.043478,-1.049430389e+02
410,1421178260.869565,-1.050056305e+02
411,1421182608.695652,-1.050589218e+02
412,1421186956.521739,-1.049691772e+02
413,1421191304.347826,-1.049949036e+02
414,1421195652.173913,-1.049681778e+02
415,1421200000.000000,-1.049739914e+02
416,1421204347.826087,-1.049933777e+02
417,1421208695.652174,-1.050699997e+02
418,1421213043.478261,-1.050233536e+02
419,1421217391.304348,-1.050059052e+02
420,1421221739.130435,-1.049961700e+02
421,1421226086.956522,-1.050118408e+02
422,1421230434.782609,-1.050312500e+02
423,1421234782.608696,-1.051055450e+02
424,1421239130.434783,-1.050085297e+02
425,1421243478.260870,-1.050098877e+02
426,1421247826.086957,-1.050050812e+02
427,1421252173.913043,-1.050688553e+02
428,1421256521.739130,-1.050432205e+02
429,1421260869.565217,-1.050046997e+02
430,1421265217.391304,-1.051035843e+02
431,1421269565.217391,-1.051172943e+02
432,1421273913.043478,-1.049924622e+02
433,1421278260.869565,-1.050050125e+02
434,1421282608.695652,-1.050255661e+02
435,1421286956.521739,-1.050968933e+02
436,1421291304.347826,-1.050380936e+02
437,1421295652.173913,-1.050275040e+02
438,1421300000.000000,-1.051123047e+02
439,1421304347.826087,-1.049953003e+02
440,1421308695.652174,-1.049380417e+02
441,1421313043.478261,-1.049181595e+02
442,1421317391.304348,-1.050833817e+02
443,1421321739.130435,-1.050041428e+02
444,1421326086.956522,-1.050365829e+02
445,1421330434.782609,-1.049926682e+02
446,1421334782.608696,-1.049512939e+02
447,1421339130.434783,-1.050784760e+02
448,1421343478.260870,-1.050032578e+02
449,1421347826.086957,-1.049794006e+02
450,1421352173.913043,-1.050440369e+02
451,1421356521.739130,-1.050195999e+02
452,1421360869.565217,-1.050213928e+02
453,1421365217.391304,-1.050349350e+02
454,1421369565.217391,-1.050410080e+02
455,1421373913.043478,-1.049699478e+02
456,1421378260.869565,-1.050957565e+02
457,1421382608.695652,-1.050606842e+02
458,1421386956.521739,-1.050428543e+02
459,1421391304.347826,-1.050933075e+02
460,1421395652.173913,-1.049993057e+02
461,1421400000.000000,-1.049919586e+02
ÿ
